date,open,close,high,low,volume
2023-07-10,59.54,60.21,60.85,59.27,139851.0
2023-07-11,59.88,60.27,60.44,59.4,97768.0
2023-07-12,60.36,59.93,60.8,59.9,96088.0
2023-07-13,60.33,60.21,61.0,59.79,122109.0
2023-07-14,60.2,60.23,60.43,59.7,142760.0
2023-07-17,60.15,59.61,60.15,59.47,72617.0
2023-07-18,59.61,59.15,59.83,58.5,118664.0
2023-07-19,58.98,58.82,59.45,58.61,60662.0
2023-07-20,58.95,58.98,60.02,58.91,112631.0
2023-07-21,58.55,57.49,58.55,57.01,162451.0
2023-07-24,57.05,54.51,57.05,54.44,277131.0
2023-07-25,55.35,57.17,57.27,55.22,271975.0
2023-07-26,57.35,57.63,58.6,57.2,173352.0
2023-07-27,57.57,57.02,57.96,56.98,89566.0
2023-07-28,56.71,58.12,58.43,56.43,154479.0
2023-07-31,58.46,58.88,59.6,58.24,204082.0
2023-08-01,58.75,58.34,59.07,58.05,95401.0
2023-08-02,58.25,57.64,58.27,57.49,95471.0
2023-08-03,57.28,57.45,58.2,57.21,89936.0
2023-08-04,57.65,57.32,58.24,57.29,132958.0
2023-08-07,57.05,57.14,57.35,56.66,72196.0
2023-08-08,56.85,56.75,57.24,56.46,76515.0
2023-08-09,56.7,56.2,56.75,56.17,75238.0
2023-08-10,56.35,56.51,57.06,55.93,98958.0
2023-08-11,56.51,55.15,56.6,55.15,100558.0
2023-08-14,54.6,52.66,54.93,52.43,251887.0
2023-08-15,52.66,51.8,52.84,51.45,135943.0
2023-08-16,51.79,50.71,52.21,50.71,158027.0
2023-08-17,50.33,50.6,50.82,49.73,136994.0
2023-08-18,50.6,49.05,50.77,49.05,171881.0
2023-08-21,48.9,48.13,49.32,48.13,141073.0
2023-08-22,48.78,48.29,48.96,47.35,163390.0
2023-08-23,48.29,46.56,48.3,46.55,156786.0
2023-08-24,47.24,46.96,47.68,46.73,129806.0
2023-08-25,46.65,45.98,46.69,45.73,126184.0
2023-08-28,49.04,46.04,49.04,45.86,196903.0
2023-08-29,45.95,47.09,47.3,45.45,175540.0
2023-08-30,47.65,47.33,48.13,47.05,159857.0
2023-08-31,46.92,46.46,47.07,45.83,167329.0
2023-09-01,46.45,46.54,46.85,46.16,99005.0
2023-09-04,46.84,48.09,48.7,46.64,263992.0
2023-09-05,47.88,48.34,48.49,47.7,172424.0
2023-09-06,48.1,47.95,48.19,47.5,114951.0
2023-09-07,47.83,46.7,48.0,46.67,151784.0
2023-09-08,46.37,45.7,46.69,45.56,107476.0
2023-09-11,45.35,45.95,46.56,44.85,160897.0
2023-09-12,46.13,46.86,48.31,46.06,254557.0
2023-09-13,46.61,46.11,47.17,45.88,119054.0
2023-09-14,46.05,45.3,46.43,45.25,112609.0
2023-09-15,45.53,44.55,45.64,44.55,152130.0
2023-09-18,44.56,46.17,47.14,44.27,282832.0
2023-09-19,46.05,45.1,46.05,44.76,162784.0
2023-09-20,44.93,44.4,44.95,44.15,114297.0
2023-09-21,44.13,43.95,44.54,43.71,132621.0
2023-09-22,44.2,44.65,44.83,43.65,190086.0
2023-09-25,44.35,43.93,44.42,43.64,163975.0
2023-09-26,44.1,42.92,44.14,42.86,179234.0
2023-09-27,42.69,43.67,44.54,42.64,225420.0
2023-09-28,43.68,43.65,44.66,43.35,217134.0
2023-10-09,42.76,43.1,43.43,42.12,181479.0
2023-10-10,43.25,43.68,44.85,42.92,278882.0
2023-10-11,43.98,43.49,44.12,43.37,183946.0
2023-10-12,43.75,47.25,47.47,43.75,639275.0
2023-10-13,46.85,46.3,47.2,45.87,322708.0
2023-10-16,46.31,44.28,46.63,44.05,307695.0
2023-10-17,44.47,44.41,45.01,44.06,218380.0
2023-10-18,44.41,43.2,44.41,43.2,194614.0
2023-10-19,42.7,41.84,43.11,41.8,240055.0
2023-10-20,41.45,44.46,45.65,41.26,571758.0
2023-10-23,44.41,42.71,44.41,42.14,298214.0
2023-10-24,42.78,43.75,44.81,42.78,340459.0
2023-10-25,43.95,42.94,44.15,42.8,283551.0
2023-10-26,42.3,42.63,42.79,41.51,274958.0
2023-10-27,42.25,44.61,44.89,41.85,473771.0
2023-10-30,44.15,44.78,45.01,44.08,262928.0
2023-10-31,42.65,43.33,43.33,42.05,523010.0
2023-11-01,42.88,42.35,42.88,42.05,220813.0
2023-11-02,42.2,41.68,42.52,41.64,178319.0
2023-11-03,41.8,42.11,42.31,41.75,163883.0
2023-11-06,42.17,43.99,44.2,42.17,463109.0
2023-11-07,43.67,43.5,43.7,42.7,235148.0
2023-11-08,43.34,43.29,43.93,42.9,248751.0
2023-11-09,43.06,43.65,44.12,43.06,291375.0
2023-11-10,43.67,43.86,44.41,43.31,344268.0
2023-11-13,43.85,43.25,44.15,43.07,235765.0
2023-11-14,43.2,42.73,43.48,42.45,234084.0
2023-11-15,43.55,44.19,44.75,43.53,556808.0
2023-11-16,44.05,43.32,44.23,43.31,269025.0
2023-11-17,42.95,43.1,43.26,42.88,188991.0
2023-11-20,43.31,43.05,43.42,42.47,189414.0
2023-11-21,43.26,42.52,43.47,42.46,225894.0
2023-11-22,42.22,41.43,42.28,41.42,286477.0
2023-11-23,41.25,41.38,41.39,40.5,210617.0
2023-11-24,41.38,40.89,41.38,40.85,133436.0
2023-11-27,40.56,39.45,40.66,39.45,252643.0
2023-11-28,39.05,39.33,39.46,38.65,200411.0
2023-11-29,39.23,38.54,39.45,38.48,186848.0
2023-11-30,38.34,38.05,38.43,37.55,220372.0
2023-12-01,37.65,37.83,38.18,36.83,291022.0
2023-12-04,37.49,37.98,38.44,37.36,218131.0
2023-12-05,37.66,38.7,39.85,37.46,448916.0
2023-12-06,38.45,41.38,42.33,38.35,801920.0
2023-12-07,41.05,41.32,41.81,40.41,401769.0
2023-12-08,41.8,41.2,42.01,40.86,262869.0
2023-12-11,41.07,40.52,41.07,39.54,276855.0
2023-12-12,39.95,39.82,40.84,39.72,167216.0
2023-12-13,39.83,38.82,39.83,38.73,183522.0
2023-12-14,39.48,38.52,39.75,38.49,172114.0
2023-12-15,38.9,39.12,40.41,38.89,339776.0
2023-12-18,38.68,38.15,39.71,38.02,192034.0
2023-12-19,38.06,38.18,38.83,37.76,163734.0
2023-12-20,38.43,37.65,38.46,37.65,125008.0
2023-12-21,37.25,38.11,38.66,37.18,203577.0
2023-12-22,38.05,38.92,39.94,37.26,359262.0
2023-12-25,39.04,38.97,39.3,38.43,163875.0
2023-12-26,39.43,38.95,39.63,38.53,152493.0
2023-12-27,38.79,38.23,38.9,37.86,163661.0
2023-12-28,38.03,41.42,41.81,38.02,644395.0
2023-12-29,41.41,41.85,42.43,41.13,373095.0
2024-01-02,41.65,40.72,41.74,40.72,212641.0
