date,open,close,high,low,volume
2023-09-04,23.29,23.54,23.73,23.16,777542.0
2023-09-05,23.38,23.13,23.44,23.1,686458.0
2023-09-06,23.12,23.29,23.32,22.98,328262.0
2023-09-07,23.2,22.98,23.21,22.98,417448.0
2023-09-08,22.95,22.88,22.98,22.7,291889.0
2023-09-11,22.88,23.21,23.25,22.72,376923.0
2023-09-12,23.15,23.31,23.36,23.06,268233.0
2023-09-13,23.31,23.28,23.53,23.21,392440.0
2023-09-14,23.3,23.35,23.42,23.18,229026.0
2023-09-15,23.44,23.23,23.55,23.14,315519.0
2023-09-18,23.26,23.38,23.39,23.06,249130.0
2023-09-19,23.38,23.33,23.4,23.22,226127.0
2023-09-20,23.16,23.24,23.37,23.11,273257.0
2023-09-21,23.24,22.96,23.31,22.96,283839.0
2023-09-22,22.9,23.7,23.75,22.9,557416.0
2023-09-25,23.8,23.76,23.82,23.58,311327.0
2023-09-26,23.7,23.87,23.91,23.62,256356.0
2023-09-27,23.8,23.74,24.03,23.72,218218.0
2023-09-28,23.74,23.63,23.85,23.5,234096.0
2023-10-09,23.63,23.67,23.79,23.39,251729.0
2023-10-10,23.83,23.89,24.05,23.72,311204.0
2023-10-11,24.0,24.15,24.17,23.85,381223.0
2023-10-12,24.3,24.2,24.43,24.07,280868.0
2023-10-13,23.98,23.95,24.08,23.79,224023.0
2023-10-16,23.95,23.57,23.99,23.56,273507.0
2023-10-17,23.63,23.95,23.96,23.43,307776.0
2023-10-18,23.84,23.69,24.06,23.69,218296.0
2023-10-19,23.62,23.26,23.69,23.25,342975.0
2023-10-20,23.18,23.06,23.3,22.9,312184.0
2023-10-23,22.93,22.69,23.15,22.45,271996.0
2023-10-24,22.6,22.71,22.82,22.3,292214.0
2023-10-25,22.92,23.15,23.35,22.9,316522.0
2023-10-26,23.09,23.11,23.31,22.91,233080.0
2023-10-27,23.1,23.98,24.06,23.04,499865.0
2023-10-30,23.9,23.77,24.16,23.52,358652.0
2023-10-31,24.7,24.52,25.09,24.48,1060163.0
2023-11-01,24.75,24.42,24.82,24.29,380535.0
2023-11-02,24.4,24.44,24.69,24.36,259403.0
2023-11-03,24.6,24.7,24.8,24.54,302980.0
2023-11-06,24.81,24.65,24.85,24.57,335740.0
2023-11-07,24.6,24.7,24.79,24.38,290656.0
2023-11-08,24.67,24.68,24.75,24.55,252746.0
2023-11-09,24.58,24.73,24.9,24.55,202622.0
2023-11-10,24.68,24.62,24.77,24.47,228341.0
2023-11-13,24.74,24.53,24.74,24.35,198096.0
2023-11-14,24.56,24.37,24.73,24.23,277090.0
2023-11-15,24.53,24.36,24.65,24.31,255552.0
2023-11-16,24.42,24.12,24.47,24.06,232802.0
2023-11-17,23.98,24.05,24.2,23.76,267754.0
2023-11-20,24.1,24.26,24.4,23.93,246993.0
2023-11-21,24.35,24.55,24.69,24.28,298083.0
2023-11-22,24.49,24.3,24.49,24.27,167638.0
2023-11-23,24.15,24.41,24.48,24.05,275549.0
2023-11-24,24.43,24.45,24.6,24.37,245952.0
2023-11-27,24.42,24.28,24.45,23.98,243815.0
2023-11-28,24.28,24.37,24.58,24.18,221438.0
2023-11-29,24.37,24.15,24.42,24.06,216847.0
2023-11-30,24.15,24.35,24.38,24.08,281135.0
2023-12-01,24.3,24.15,24.31,23.82,342336.0
2023-12-04,24.15,23.9,24.17,23.9,222346.0
2023-12-05,23.86,23.53,24.14,23.53,300666.0
2023-12-06,23.42,23.53,23.76,23.33,257564.0
2023-12-07,23.42,23.45,23.64,23.26,246389.0
2023-12-08,23.49,23.46,23.84,23.41,259968.0
2023-12-11,23.2,23.43,23.7,22.73,373749.0
2023-12-12,23.42,23.55,23.6,23.31,270163.0
2023-12-13,23.59,22.93,23.59,22.91,402905.0
2023-12-14,23.1,22.98,23.3,22.97,266436.0
2023-12-15,23.02,22.61,23.2,22.61,363713.0
2023-12-18,22.36,22.7,22.81,22.36,363468.0
2023-12-19,22.6,22.55,22.8,22.43,243621.0
2023-12-20,22.56,22.43,22.65,22.36,256530.0
2023-12-21,22.37,22.76,22.85,22.36,307945.0
2023-12-22,22.79,23.1,23.18,22.77,381448.0
2023-12-25,23.1,23.2,23.36,23.01,224631.0
2023-12-26,23.2,22.91,23.27,22.81,200504.0
2023-12-27,22.95,23.23,23.29,22.78,253797.0
2023-12-28,23.36,23.95,24.0,23.29,490373.0
2023-12-29,23.9,23.85,24.03,23.6,364765.0
2024-01-02,23.95,23.37,23.95,23.36,267322.0
2024-01-03,23.35,23.16,23.52,23.1,287976.0
2024-01-04,23.19,23.07,23.28,22.9,294193.0
2024-01-05,23.08,23.22,23.55,23.01,387188.0
2024-01-08,23.34,23.25,23.6,23.11,417471.0
2024-01-09,23.2,23.41,23.54,22.95,329539.0
2024-01-10,23.46,23.67,23.74,23.3,356590.0
2024-01-11,23.58,23.7,24.07,23.55,367427.0
2024-01-12,23.6,23.85,23.9,23.57,248942.0
2024-01-15,23.77,23.81,24.05,23.6,244759.0
2024-01-16,23.7,24.0,24.04,23.67,348213.0
